time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
9.299999999999999,2739.239276296923,131.0041648861231,132.32743927891224,,1.9973191916171371,0.5476154645403104,3910233977809.763,20.0,0.000997387960393639,327.62909274462845,22.370907255371463,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,304.6365967929681,2,100
9.4,2739.075541155981,130.8404297451814,132.16205024765802,,2.0188512733471256,0.5532179482161234,3915133185636.164,20.0,0.000997387960393639,327.41102851036976,22.588971489630165,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,304.25584770643906,2,100
9.5,2738.9136212779435,130.6785098671439,131.99849481529688,,2.040382082437801,0.5588201007608798,3919990089798.232,20.0,0.000997387960393639,327.19323409464295,22.80676590535699,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,303.87931982550214,2,100
9.6,2738.7534892599933,130.5183778491938,131.83674530221597,,2.061911632939056,0.5644219258302543,3924805157326.844,20.0,0.000997387960393639,326.97570651866147,23.024293481338464,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,303.5069494277494,2,100
9.7,2738.595118254669,130.3600068438697,131.67677458976743,,2.083439938689849,0.570023427025039,3929578848241.383,20.0,0.000997387960393639,326.7584428483591,23.241557151640865,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,303.13867408219426,2,100
9.799999999999999,2738.4384819555457,130.20337054474635,131.51855610580444,,2.104967013322462,0.5756246078922495,3934311615690.99,20.0,0.000997387960393639,326.5414401934888,23.45855980651112,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,302.7744326159732,2,100
9.9,2738.2835545833623,130.04844317256283,131.36206381066955,,2.126492870266635,0.5812254719262018,3939003906092.1978,20.0,0.000997387960393639,326.32469570674533,23.675304293254666,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,302.4141650820891,2,100
10.0,2738.130310872582,129.89519946178248,131.2072721836187,5e-06,2.148017522753603,0.5868260225695627,3943656159263.05,20.0,0.000997387960393639,326.10820658290913,23.89179341709087,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,302.0578127281572,2,100
10.01,,166.0501364980787,167.7274106041199,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,128.89589942498807,75.3284,183.25874394,302.03222127006126,3,150
10.1,2514.263052576689,165.52046116588875,167.19238501604923,,2.167815785183992,0.5954121345571304,3956318194327.89,20.0,0.000997387960393639,325.83235784122,24.16764215878,1.0,2608.2351114108,128.89589942498807,75.3284,183.25874394,301.0687832355785,3,150
