time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
2.0,2704.310037884012,128.5114914732141,129.80958734668098,5.5e-06,0.4255514963506858,0.1199674449135548,4124706052254.9634,20.0,0.000997387960393639,345.6558064001613,4.344193599838616,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,288.7885823510694,2,100
2.1,2704.134703284347,128.33615687354893,129.63248169045357,,0.4468134100743099,0.1259614021320571,4130348901350.756,20.0,0.000997387960393639,345.44191640204184,4.558083597958079,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,288.39457376947155,2,100
2.2,2703.961438416388,128.16289200559018,129.45746667231342,,0.4680739617363796,0.1319549753710741,4135940224150.696,20.0,0.000997387960393639,345.2283151200924,4.771684879907578,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,288.0052162496463,2,100
2.3,2703.7902098564336,127.99166344563602,129.28450853094557,,0.4893331673418115,0.1379481691425604,4141480626114.987,20.0,0.000997387960393639,345.01499916175084,4.985000838249067,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,287.62043468248595,2,100
2.4,2703.6209849062925,127.82243849549512,129.11357423787396,,0.5105910426385935,0.1439409878860393,4146970702984.313,20.0,0.000997387960393639,344.8019651889166,5.198034811083328,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,287.2401555892361,2,100
2.5,2703.453731573255,127.65518516245773,128.9446314772301,,0.5318476031233259,0.1499334359701657,4152411040989.464,20.0,0.000997387960393639,344.58920991677536,5.410790083224573,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,286.8643070764871,2,100
2.6,2703.2884185507337,127.48987213993672,128.77764862619878,,0.5531028640466115,0.1559255176942449,4157802217055.217,20.0,0.000997387960393639,344.3767301126571,5.623269887342814,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,286.49281879267113,2,100
2.7,2703.12501519955,127.32646878875288,128.61259473611412,,0.574356840418297,0.1619172372897107,4163144798998.648,20.0,0.000997387960393639,344.16452259492485,5.835477405075092,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,286.12562188600674,2,100
2.8,2702.963491529836,127.1649451190388,128.4494395141807,,0.595609547012574,0.1679085989215631,4168439345722.076,20.0,0.000997387960393639,343.9525842318933,6.047415768106595,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,285.76264896383356,2,100
2.9,2702.803818183535,127.00527177273764,128.2881533057957,,0.6168609983729415,0.1738996066897675,4173686407400.813,20.0,0.000997387960393639,343.7409119407773,6.25908805922264,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,285.4038340532839,2,100
3.0,2702.645966417471,126.84742000667369,128.12870707744827,5.5e-06,0.6381112088170362,0.1798902646306165,4178886525665.8735,20.0,0.000997387960393639,343.5295026866675,6.470497313332484,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,285.04911256323936,2,100
3.1,2702.4899080869704,126.69136167617316,127.971072400175,,0.6593601924413341,0.1858805767180548,4184040233781.83,20.0,0.000997387960393639,343.31835348153413,6.68164651846588,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,284.6984212475237,2,100
3.2,2702.335615630011,126.53706921921363,127.81522143354924,,0.680607963125726,0.1918705468649698,4189148056819.9546,20.0,0.000997387960393639,343.1074613832568,6.89253861674323,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,284.35169816928374,2,100
3.3,2702.1830620518804,126.3845156410829,127.66112691018486,,0.7018545345379759,0.1978601789244481,4194210511826.805,20.0,0.000997387960393639,342.89682349467984,7.103176505320241,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,284.008882666515,2,100
3.4,2702.0322209103247,126.23367449952715,127.50876212073462,,0.7230999201380597,0.2038494766909983,4199228107988.4,20.0,0.000997387960393639,342.68643696269226,7.313563037307828,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,283.66991531868695,2,100
3.5,2701.8830663011686,126.08451989037108,127.35810089936484,,0.7443441331823922,0.2098384439017435,4204201346790.122,20.0,0.000997387960393639,342.476298977332,7.523701022668096,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,283.33473791442896,2,100
3.6,2701.735572844389,125.93702643359156,127.20911760968858,,0.7655871867279453,0.2158270842375812,4209130722172.4814,20.0,0.000997387960393639,342.266406770913,7.73359322908714,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,283.0032934202353,2,100
3.7,2701.589715670626,125.7911692598287,127.06178713114024,,0.7868290936362587,0.221815401324315,4214016720682.879,20.0,0.000997387960393639,342.05675761717475,7.943242382825399,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,282.6755259501528,2,100
3.8,2701.445470408115,125.64692399731769,126.91608484577556,,0.8080698665773496,0.227803398733756,4218859821623.48,20.0,0.000997387960393639,341.8473488304539,8.152651169546248,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,282.35138073641446,2,100
3.9,2701.302813170024,125.50426675922628,126.77198662548123,,0.829309518033522,0.2337910799847971,4223660497195.332,20.0,0.000997387960393639,341.6381777648766,8.361822235123514,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,282.03080410098477,2,100
4.0,2701.161720542181,125.36317413138336,126.6294688195793,5.5e-06,0.85054806030308,0.2397784485444595,4228419212638.832,20.0,0.000997387960393639,341.4292418135716,8.570758186428572,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.71374342798316,2,100
4.1,2701.022169571181,125.22362316038384,126.4885082428121,,0.8717855055039482,0.2457655078289138,4233136426370.6655,20.0,0.000997387960393639,341.2205384079025,8.779461592097642,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.40014713695365,2,100
4.2,2700.8841377528543,125.08559134205682,126.3490821636939,,0.8930218655771992,0.2517522612044739,4237812590117.315,20.0,0.000997387960393639,341.0120650167203,8.987934983279866,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.089964656951,2,100
4.3,2700.747603021081,124.94905661028392,126.21116829321625,,0.9142571522904972,0.2577387119885684,4242448149045.249,20.0,0.000997387960393639,340.8038191456334,9.196180854366812,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.7831464014132,2,100
4.4,2700.6125437369524,124.81399732615526,126.07474477389434,,0.9354913772414528,0.2637248634506856,4247043541887.888,20.0,0.000997387960393639,340.5957983362963,9.404201663703889,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.47964374379285,2,100
4.5,2700.478938678248,124.6803922674509,125.93979016914246,,0.956724551860898,0.2697107188132972,4251599201069.447,20.0,0.000997387960393639,340.38800016571594,9.611999834284273,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.1794089939207,2,100
4.6,2700.346767029234,124.54822061843676,125.80628345296655,,0.9779566874160774,0.2756962812527583,4256115552825.7456,20.0,0.000997387960393639,340.18042224557433,9.819577754425838,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.88239537507434,2,100
4.7,2700.216008370761,124.4174619599636,125.67420399996335,,0.9991877950137668,0.2816815539001857,4260593017322.0767,20.0,0.000997387960393639,339.97306222156857,10.026937778431606,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.5885570017296,2,100
4.8,2700.086642670656,124.28809625985856,125.54353157561484,,1.0204178856033117,0.2876665398423152,4265032008768.22,20.0,0.000997387960393639,339.765917772766,10.234082227234204,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.29784885796823,2,100
4.8999999999999995,2699.9586502743964,124.16010386359928,125.4142463268681,,1.0416469699795947,0.2936512421223378,4269432935530.686,20.0,0.000997387960393639,339.5589866109754,10.44101338902479,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.0102267765208,2,100
5.0,2699.8320118960582,124.03346548526076,125.2863287729908,5.5e-06,1.062875058785932,0.2996356637407162,4273796200242.2666,20.0,0.000997387960393639,339.35226648013327,10.647733519866913,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.7256474184232,2,100
5.1,2699.706708609523,123.9081621987254,125.15975979669248,,1.0841021625168996,0.3056198076559819,4278122199908.98,20.0,0.000997387960393639,339.1457551557044,10.854244844295737,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.44406825326337,2,100
5.2,2699.5827218399454,123.78417542914772,125.03452063550289,,1.1053282915210938,0.3116036767855131,4282411326014.4746,20.0,0.000997387960393639,338.9394504440971,11.060549555903048,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.16544754000137,2,100
5.3,2699.460033355462,123.66148694466445,124.91059287339858,,1.1265534560038253,0.3175872740062943,4286663964621.972,20.0,0.000997387960393639,338.7333501820916,11.26664981790848,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.8897443083405,2,100
5.3999999999999995,2699.33862525914,123.5400788483424,124.78795843266924,,1.1477776660297514,0.3235706021556583,4290880496473.816,20.0,0.000997387960393639,338.5274522362828,11.472547763717309,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.6169183406324,2,100
5.5,2699.218479981153,123.41993357035555,124.66659956601588,,1.1690009315254462,0.3295536640320107,4295061297088.699,20.0,0.000997387960393639,338.3217545025349,11.678245497465234,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.346930154298,2,100
5.6,2699.099580271182,123.30103386038408,124.54649884887296,,1.1902232622819098,0.3355364623955376,4299206736856.632,20.0,0.000997387960393639,338.1162549054496,11.88374509455052,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.0797409847459,2,100
5.7,2698.9819091910254,123.18336278022755,124.42763917194723,,1.2114446679570223,0.3415189999688969,4303317181131.711,20.0,0.000997387960393639,337.9109513978463,12.089048602153817,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,276.8153127687744,2,100
5.8,2698.865450107424,123.06690369662584,124.31000373396569,,1.2326651580779386,0.3475012794378939,4307392990322.76,20.0,0.000997387960393639,337.7058419602541,12.294158039746025,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,276.5536081284368,2,100
5.8999999999999995,2698.750186685078,122.95164027427988,124.19357603462632,,1.2538847420434296,0.353483303452141,4311434519981.896,20.0,0.000997387960393639,337.50092460041554,12.499075399584562,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,276.2945903553595,2,100
6.0,2698.636102879865,122.837556469067,124.07833986774465,5.5e-06,1.2751034291261711,0.3594650746257031,4315442120891.0767,20.0,0.000997387960393639,337.2961973528018,12.703802647198328,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,276.03822339549504,2,100
6.01,2726.9294626106043,,,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,,2,100
6.1,2726.7967037576504,118.56159234685056,119.75918418873796,,1.2965389899241848,0.3650424442901287,4320279842724.909,20.0,0.000997387960393639,337.0985969969664,12.901403003033709,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,266.4293580490342,2,100
6.2,2726.665273325476,118.43016191467612,119.62642617644052,,1.3179735176855023,0.3706195451662736,4325079791592.7896,20.0,0.000997387960393639,336.9012156603316,13.09878433966852,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,266.1340100785893,2,100
6.3,2726.5351532304758,118.30004181967576,119.4949917370462,,1.3394070227080517,0.3761963799335803,4329842344038.2393,20.0,0.000997387960393639,336.70405115958295,13.29594884041717,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,265.8416066729501,2,100
6.3999999999999995,2726.4063257195926,118.17121430879295,119.36486293817468,,1.3608395151502657,0.3817729512351957,4334567871504.185,20.0,0.000997387960393639,336.50710134098085,13.492898659019268,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,265.55210793778514,2,100
6.5,2726.278773362628,118.04366195182806,119.23602217356368,,1.382271005033621,0.3873492616786317,4339256740425.697,20.0,0.000997387960393639,336.3103640798228,13.689635920177336,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,265.2654747042808,2,100
6.6,2726.152479044764,117.91736763396356,119.10845215551876,,1.4037015022451138,0.3929253138364093,4343909312320.5737,20.0,0.000997387960393639,336.1138372799181,13.886162720082066,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,264.9816685123444,2,100
6.7,2726.0274259592998,117.7923145484994,118.98213590757514,,1.4251310165396796,0.3985011102466884,4348525943877.85,20.0,0.000997387960393639,335.91751887307464,14.08248112692548,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,264.7006515942787,2,100
