time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
6.6,2726.815988652369,118.58087724156762,119.77866388037133,,1.4039205278598512,0.3929864004438256,4319599042132.862,20.0,0.000997387960393639,336.0674090595207,13.932590940479333,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,266.4726946980939,2,100
6.7,2726.698678376953,118.4635669661516,119.66016865267837,,1.425355320278235,0.3985635701817235,4323880876301.59,20.0,0.000997387960393639,335.8699716116371,14.130028388362916,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,266.209077275681,2,100
6.8,2726.5824287187,118.34731730789876,119.54274475545326,,1.4467891989550687,0.4041405021710292,4328132336887.287,20.0,0.000997387960393639,335.6727278906023,14.327272109397756,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,265.947843252009,2,100
6.8999999999999995,2726.467226680315,118.23211526951415,119.42637906011528,,1.4682221721240138,0.4097171985540788,4332353697584.19,20.0,0.000997387960393639,335.47567615075707,14.524323849242975,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,265.68896341980366,2,100
7.0,2726.353059478192,118.11794806739113,119.3110586539304,5e-06,1.4896542479182755,0.4152936614470703,4336545228747.297,20.0,0.000997387960393639,335.2788146677405,14.721185332259568,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,274.6710362277203,2,100
7.1,2726.239914537937,118.0048031271365,119.19677083549138,,1.5110854343722482,0.4208698929404919,4340707197447.006,20.0,0.000997387960393639,335.0821417381412,14.91785826185889,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,274.4079294053267,2,100
7.2,2726.1277794900107,117.89266807920968,119.08350311031276,,1.532515739423122,0.4264458950995399,4344839867522.611,20.0,0.000997387960393639,334.8856556791562,15.114344320843896,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,274.14717098278845,2,100
7.3,2726.016642165473,117.78153075467208,118.97124318653738,,1.5539451709124614,0.4320216699645299,4348943499634.6943,20.0,0.000997387960393639,334.6893548282568,15.310645171743277,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,273.88873266250107,2,100
7.3999999999999995,2725.9064905918444,117.67137918104358,118.859978970751,,1.575373736587748,0.4375972195512974,4353018351316.4336,20.0,0.000997387960393639,334.4932375428614,15.506762457138704,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,273.63258660370406,2,100
7.5,2725.797312989064,117.56220157826306,118.749698563902,,1.5968014441038914,0.4431725458515916,4357064677023.853,20.0,0.000997387960393639,334.2973022000147,15.702697799985351,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,273.37870541308706,2,100
7.6,2725.6890977655507,117.45398635474972,118.64039025732288,,1.618228301024711,0.4487476508334608,4361082728185.049,20.0,0.000997387960393639,334.1015471960742,15.89845280392586,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,273.1270621356314,2,100
7.7,2725.581833514364,117.34672210356229,118.53204252885072,,1.6396543148243865,0.4543225364416297,4365072753248.412,20.0,0.000997387960393639,333.90597094640214,16.094029053597897,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,272.8776302456782,2,100
7.8,2725.4755090094545,117.24039759865327,118.42464403904364,,1.6610794928888792,0.459897204597869,4369034997729.8696,20.0,0.000997387960393639,333.7105718850645,16.28942811493548,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,272.6303836382185,2,100
7.8999999999999995,2725.370113202017,117.13500179121564,118.31818362749048,,1.6825038425173242,0.4654716572013581,4372969704259.176,20.0,0.000997387960393639,333.5153484645358,16.484651535464224,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,272.3852966203977,2,100
8.0,2725.26563521692,117.03052380611886,118.2126503092109,5e-06,1.703927370923395,0.47104589612904,4376877112625.273,20.0,0.000997387960393639,333.3202991554094,16.679700844590645,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,272.1423439032277,2,100
8.1,2725.1620643492333,116.92695293843228,118.10803327114364,,1.7253500852366417,0.4766199232359692,4380757459820.736,20.0,0.000997387960393639,333.1254224461143,16.874577553885675,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,271.9015005935027,2,100
8.2,2725.059390060834,116.8242786500328,118.00432186871994,,1.7467719925037997,0.4821937403556527,4384610980085.346,20.0,0.000997387960393639,332.9307168426375,17.069283157362534,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,271.66274218591053,2,100
8.299999999999999,2724.957601977096,116.7224905662948,117.90150562251992,,1.7681930996900763,0.4877673493003843,4388437904948.79,20.0,0.000997387960393639,332.7361808682509,17.263819131749077,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,271.4260445553353,2,100
8.4,2724.856689883661,116.62157847285977,117.7995742150098,,1.7896134136804087,0.4933407518615724,4392238463272.512,20.0,0.000997387960393639,332.5418130632452,17.458186936754778,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,271.191383949346,2,100
8.5,2724.756643723285,116.52153231248354,117.69851748735704,,1.811032941280699,0.4989139498100606,4396012881290.756,20.0,0.000997387960393639,332.34761198466754,17.65238801533245,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,270.95873698086444,2,100
8.6,2724.65745359276,116.42234218195888,117.59832543632204,,1.832451689219024,0.5044869448964434,4399761382650.794,20.0,0.000997387960393639,332.1535762060652,17.846423793934832,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,270.72808062100944,2,100
8.7,2724.5591097399124,116.3239983291112,117.49898821122336,,1.8538696641468215,0.5100597388513745,4403484188452.368,20.0,0.000997387960393639,331.9597043172338,18.040295682766207,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,270.49939219211046,2,100
8.799999999999999,2724.461602560667,116.2264911498655,117.40049611097515,,1.875286872640057,0.5156323333858696,4407181517286.378,20.0,0.000997387960393639,331.7659949239709,18.234005076029096,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,270.2726493608873,2,100
8.9,2724.364922596184,116.1298111853826,117.30283958119446,,1.89670332120036,0.5212047301916033,4410853585272.81,20.0,0.000997387960393639,331.5724466478338,18.4275533521662,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,270.0478301317908,2,100
9.0,2724.269060530064,116.0339491192625,117.20600921137618,5e-06,1.9181190162561463,0.5267769309412007,4414500606097.938,20.0,0.000997387960393639,331.3790581259023,18.62094187409768,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,269.82491284049894,2,100
9.1,2724.1740071856148,115.9388957748133,117.10999573213456,,1.939533964163716,0.5323489372885225,4418122791050.821,20.0,0.000997387960393639,331.18582801054606,18.814171989453907,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,269.60387614756655,2,100
9.2,2724.079753523185,115.84464211238364,117.01479001250864,,1.9609481712083288,0.5379207508689453,4421720349059.084,20.0,0.000997387960393639,330.99275496919626,19.00724503080374,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,269.38469903222216,2,100
9.299999999999999,2723.9862906375597,115.75117922675707,116.92038305733028,,1.98236164360526,0.5434923732996365,4425293486724.038,20.0,0.000997387960393639,330.79983768412154,19.20016231587848,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,269.1673607863085,2,100
9.4,2723.893609755409,115.65849834460668,116.8267660046531,,2.003774387500839,0.5490638061798242,4428842408355.128,20.0,0.000997387960393639,330.6070748522085,19.392925147791576,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,268.95184100836394,2,100
9.5,2723.801702232811,115.56659082200808,116.73393012324036,,2.025186408973464,0.5546350510910613,4432367316003.728,20.0,0.000997387960393639,330.4144651847459,19.585534815254213,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,268.73811959783893,2,100
9.6,2723.7105595528124,115.47544814200972,116.6418668101107,,2.0465977140346,0.5602061095974852,4435868409496.306,20.0,0.000997387960393639,330.2220074072133,19.77799259278682,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,268.52617674944605,2,100
9.7,2723.620173323061,115.38506191225828,116.55056758813951,,2.068008308629759,0.565776983246073,4439345886466.969,20.0,0.000997387960393639,330.0297002590735,19.97029974092664,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,268.31599294763816,2,100
9.799999999999999,2723.5305352734813,115.2954238626782,116.46002410371524,,2.08941819863946,0.5713476735668906,4442799942389.399,20.0,0.000997387960393639,329.83754249356866,20.16245750643144,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,268.10754896121256,2,100
9.9,2723.4416372540068,115.20652584320383,116.3702281244482,,2.110827389880172,0.5769181820733392,4446230770608.202,20.0,0.000997387960393639,329.6455328775207,20.354467122479427,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,267.90082583803667,2,100
10.0,2723.3534712323653,115.11835982156248,116.2811715369317,5e-06,2.1322358881052392,0.5824885102623951,4449638562369.669,20.0,0.000997387960393639,329.4536701911346,20.546329808865504,1.0,2608.2351114108,103.10747058815956,35.3284,143.34474394,267.6958048998937,2,100
10.01,,147.16805294818798,148.6545989375636,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,118.79874324622526,75.3284,183.25874394,267.6871869505841,3,150
