time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
33.0,914.6397007904956,187.72535937969587,189.6215751310059,5e-06,5.236727329965616,3.276085450749767,8241865262422.205,20.0,0.000997387960393639,257.6304357644772,92.36956423552294,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,144.60838396440838,8,400
33.1,914.2023363463974,187.28799493559757,189.17979286423991,,5.244002240382112,3.2870327844204112,8261147303892.816,20.0,0.000997387960393639,257.3183062221083,92.6816937778919,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,144.27147388644374,8,400
33.2,913.774579463866,186.86023805306627,188.7477152051174,,5.2512737492470665,3.297974999413631,8280092160352.648,20.0,0.000997387960393639,257.00688909892057,92.99311090107958,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,143.9419646943085,8,400
33.3,913.3561490486576,186.4418076378577,188.3250582200582,,5.258541930682201,3.308912207268285,8298707179252.672,20.0,0.000997387960393639,256.69616887089967,93.3038311291005,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,143.61963985580604,8,400
33.4,912.9467749100831,186.0324334992833,187.91154898917495,,5.2658068566639145,3.31984451629494,8316999495385.044,20.0,0.000997387960393639,256.3861304633458,93.6138695366544,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,143.30429123795452,8,400
33.5,912.546197226606,185.63185581580603,187.5069250664707,,5.273068597105515,3.330772031699605,8334976039034.007,20.0,0.000997387960393639,256.07675923365247,93.92324076634776,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,142.99571869532494,8,400
33.6,912.154166043012,185.239824632212,187.1109339719313,,5.280327219935461,3.341694855701478,8352643543732.145,20.0,0.000997387960393639,255.76804095491863,94.23195904508157,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,142.69372968270295,8,400
33.7,911.7704407969828,184.856099386183,186.72333271331613,,5.28758279117186,3.3526130876450484,8370008553645.031,20.0,0.000997387960393639,255.45996180034624,94.54003819965398,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,142.39813889039894,8,400
33.8,911.3947898730644,184.48044846226443,186.34388733562065,,5.2948353749934345,3.363526824106884,8387077430605.736,20.0,0.000997387960393639,255.1525083283772,94.84749167162308,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,142.1087679006611,8,400
33.9,911.02699018218,184.11264877138,185.9723724963434,,5.302085033807155,3.37443615899741,8403856360819.208,20.0,0.000997387960393639,254.84566746852803,95.15433253147222,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,141.82544486376742,8,400
34.0,910.6668267649852,183.7524853541853,185.6085710648336,5e-06,5.309331828312732,3.385341183657956,8420351361255.208,20.0,0.000997387960393639,254.53942650788304,95.46057349211723,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,141.54800419248184,8,400
34.01,,,,,,,8420351361255.209,20.0,0.000997387960393639,,,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,,8,400
34.1,910.314092417484,183.399751006684,185.2522737441252,,5.316575817564146,3.396241986953344,8436568285747.267,20.0,0.000997387960393639,254.2337730782076,95.76622692179268,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,141.27628627365908,8,400
34.2,909.9685873374484,183.0542459266484,184.90327871378625,,5.323817059028367,3.407138655360254,8452512830813.941,20.0,0.000997387960393639,253.92869514364915,96.0713048563511,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,141.01013719587584,8,400
34.3,909.6301187902952,182.71577737949517,184.5613912924193,,5.331055608641439,3.418031273051617,8468190541217.666,20.0,0.000997387960393639,253.6241809889921,96.37581901100818,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,140.74940849204836,8,400
34.4,909.298500793166,182.384159382366,184.22642361855156,,5.3382915208620485,3.4289199219772306,8483606815275.437,20.0,0.000997387960393639,253.32021920843704,96.67978079156325,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,140.49395689607428,8,400
34.5,908.9735538160572,182.05921240525728,183.8981943487447,,5.345524848722738,3.439804681940815,8498766909934.72,20.0,0.000997387960393639,253.01679869487637,96.98320130512394,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,140.24364411260652,8,400
34.6,908.6551044989218,181.74076308812175,183.57652837184017,,5.352755643878863,3.450685630673695,8513675945627.114,20.0,0.000997387960393639,252.71390862963904,97.28609137036123,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,139.99833659913205,8,400
34.7,908.3429853837488,181.42864397294875,183.26125653833205,,5.359983956655438,3.4615628439052863,8528338910911.5,20.0,0.000997387960393639,252.41153847268055,97.58846152731968,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,139.75790535958768,8,400
34.8,908.037034660694,181.122693249894,182.95221540393328,,5.36720983609196,3.472436395430552,8542760666917.717,20.0,0.000997387960393639,252.10967795319405,97.89032204680618,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,139.5222257487994,8,400
