Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/11,12:12:18,700,0.249566,1.891638,0.176324,1.155599,29.32219,14.71627,2.887370,0.119792,2.767578,1.347295
2024/07/11,12:13:18,690,0.249566,1.871745,0.179036,1.157407,29.49942,14.71627,2.919922,0.122685,2.797237,1.335540
2024/07/11,12:14:18,670,0.249566,1.859990,0.177228,1.211661,29.75984,14.75410,2.910373,0.123987,2.786386,1.358597
2024/07/11,12:15:18,660,0.250470,1.905201,0.178132,1.205331,30.04557,14.71627,2.917101,0.125868,2.791233,1.377134
2024/07/11,12:16:18,690,0.253183,1.850043,0.177228,1.194481,30.20472,14.71627,2.912977,0.124566,2.788411,1.345034
2024/07/11,12:17:18,720,0.251374,1.885308,0.177228,1.140227,30.43620,14.71627,2.913629,0.126591,2.787037,1.340965
2024/07/11,12:18:18,680,0.251374,1.878074,0.174515,1.170971,30.69661,14.70366,2.930773,0.122685,2.808087,1.350007
2024/07/11,12:19:18,640,0.251374,1.880787,0.177228,1.195385,30.81597,14.75410,2.925998,0.128906,2.797092,1.360858
2024/07/11,12:20:18,690,0.249566,1.913339,0.177228,1.193576,31.10532,14.75410,2.923394,0.129051,2.794343,1.376230
2024/07/11,12:21:18,700,0.251374,1.903393,0.180845,1.123047,31.23191,14.75410,2.928602,0.121672,2.806930,1.334183
2024/07/11,12:22:18,700,0.253183,1.863607,0.179036,1.211661,31.47425,14.71627,2.945096,0.128906,2.816189,1.358597
2024/07/11,12:23:18,840,0.255896,1.933232,0.180845,1.167354,31.59361,14.72888,2.928602,0.127315,2.801288,1.369448
2024/07/11,12:24:18,840,0.253183,1.880787,0.181749,1.161929,31.83232,14.71627,2.945312,0.130208,2.815104,1.344130
2024/07/11,12:25:18,810,0.251374,1.889829,0.176324,1.157407,31.94444,14.72888,2.935764,0.127459,2.808304,1.341417
2024/07/11,12:26:18,860,0.254991,1.890733,0.178132,1.187247,32.19401,14.72888,2.947483,0.131366,2.816117,1.360858
2024/07/11,12:27:18,860,0.251374,1.876266,0.180845,1.236075,32.26635,14.75410,2.966146,0.132523,2.833623,1.375326
2024/07/11,12:28:18,850,0.254991,1.881691,0.176324,1.189960,32.50506,14.72888,2.962674,0.134259,2.828414,1.359502
2024/07/11,12:29:18,840,0.254991,1.935040,0.177228,1.244213,32.64974,14.71627,2.951823,0.133247,2.818577,1.407426
2024/07/11,12:30:18,780,0.254991,1.869936,0.179036,1.154695,32.74378,14.71627,2.964627,0.133970,2.830657,1.333279
2024/07/11,12:31:18,850,0.251374,1.888021,0.179036,1.189055,32.93547,14.75410,2.976562,0.134983,2.841580,1.359501
2024/07/11,12:32:18,850,0.253183,1.927807,0.181749,1.168258,33.09824,14.76671,2.966146,0.133391,2.832755,1.366283
2024/07/11,12:33:18,780,0.254087,1.958550,0.180845,1.230650,33.20674,14.76671,2.973741,0.133391,2.840350,1.413755
2024/07/11,12:34:18,790,0.254991,1.963976,0.180845,1.172779,33.27908,14.75410,2.960721,0.134838,2.825883,1.387533
2024/07/11,12:35:18,810,0.254991,1.877170,0.178132,1.209852,33.42376,14.76671,2.965061,0.132812,2.832248,1.365379
2024/07/11,12:36:18,790,0.254087,1.987486,0.181749,1.167354,33.57566,14.75410,2.962891,0.132812,2.830078,1.395671
2024/07/11,12:37:18,800,0.253183,2.419705,0.185366,1.720739,33.73119,14.76671,2.891276,0.178819,2.712457,1.884856
2024/07/11,12:38:18,830,0.255896,2.477575,0.187174,1.813874,33.85778,14.75410,2.848524,0.188079,2.660446,1.958550
2024/07/11,12:39:18,830,0.254087,2.482096,0.185366,1.833767,33.95182,14.77932,2.850694,0.188802,2.661892,1.985225
2024/07/11,12:40:18,840,0.254991,2.592412,0.190791,1.837384,34.03863,14.77932,2.911892,0.196470,2.715423,2.024107
2024/07/11,12:41:18,820,0.254991,2.480288,0.188079,1.808449,34.12543,14.76671,2.865669,0.190683,2.674986,1.956290
2024/07/11,12:42:18,830,0.254087,2.573423,0.186270,1.869936,34.22671,14.81715,2.903863,0.195023,2.708840,2.035409
2024/07/11,12:43:18,810,0.254087,2.626772,0.188079,1.883500,34.32436,14.81715,2.908203,0.197049,2.711154,2.067057
2024/07/11,12:44:18,810,0.257704,2.556243,0.191696,1.860894,34.41478,14.79193,2.885200,0.193576,2.691623,2.016873
