index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
36,2024-07-11 11:44:45,60.0,37.0,10.0,25.047000000000004,9.5848,2.5318,9.042200000000001,6.7817,27.74884,0.0008369694095959691,22.036575000000003,14.69105,-1.085,-1.736,0.651,0.99,-1.7535353535353535,-16634776239489.121,0.0010015953631898468,-1.465317735577374,True,112.12286666666667,-0.8197833333333332,-0.028933333333333332,0,0,0,0,False,0.0,,,,,,
37,2024-07-11 11:45:45,60.0,38.0,10.0,24.9566,9.1327,2.7127,9.042200000000001,6.3748,27.81395,0.0008357751208509462,21.979829999999996,14.65322,-1.953,-1.736,-0.217,0.99,-1.7535353535353535,-15659038773152.848,0.0010015953074640801,-1.463226925182031,True,112.97158333333333,-0.8487166666666666,-0.028933333333333332,0,0,0,0,False,0.0,,,,,,
38,2024-07-11 11:46:45,60.0,39.0,10.0,24.9566,9.223099999999999,2.8031,8.6806,6.1487,27.87182,0.0008347159477339691,22.05549,14.70366,-1.953,-2.025,0.07200000000000001,0.99,-2.0454545454545454,-12964544440989.846,0.0010015952796166364,-1.7046541294696878,True,113.84923333333333,-0.8776499999999999,-0.028933333333333332,0,0,0,0,False,0.0,,,,,,
39,2024-07-11 11:47:45,60.0,40.0,10.0,25.047000000000004,9.223099999999999,3.1648,9.1327,6.0131,27.83203,0.0008354439477140103,22.05549,14.70366,-1.736,-2.025,0.289,0.99,-2.0454545454545454,-12667583539216.441,0.001001595168196518,-1.7061410384008806,True,114.76063333333333,-0.9113999999999999,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
40,2024-07-11 11:48:45,60.0,41.0,10.0,24.9566,9.765600000000001,2.8935,8.8614,6.419999999999999,27.81395,0.0008357751086573932,21.998745,14.66583,-2.17,-1.881,-0.289,0.99,-1.9000000000000001,-14554406323318.996,0.0010015952517692334,-1.585443524860993,True,115.70578333333333,-0.9451499999999998,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
41,2024-07-11 11:49:45,60.0,42.0,10.0,24.9566,9.3135,2.8031,9.1327,6.419999999999999,27.9116,0.000833989130818293,22.036575000000003,14.69105,-1.736,-2.025,0.289,0.99,-2.0454545454545454,-13548378009331.436,0.0010015952796166364,-1.7031698263842618,True,116.68228333333333,-0.9764999999999998,-0.03135,0,0,0,0,False,0.0,,,,,,
42,2024-07-11 11:50:45,60.0,43.0,10.0,24.685299999999998,9.765600000000001,2.9839,9.042200000000001,6.419999999999999,27.92245,0.0008337910571870534,22.05549,14.70366,-1.953,-2.4589999999999996,0.506,0.99,-2.4838383838383833,-11159814143861.79,0.0010015952239218909,-2.067703781406903,True,117.69253333333333,-1.0102499999999999,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
43,2024-07-11 11:53:18,153.0,45.55,10.0,24.9566,10.1273,2.8031,9.6752,7.0982,27.96224,0.0008330653704737899,22.036575000000003,14.69105,-1.953,-2.025,0.07200000000000001,0.99,-2.0454545454545454,-14996220516158.227,0.0010015952796166364,-1.701283326084163,True,118.74376666666666,-1.0512333333333332,-0.04098333333333333,0,0,0,0,False,0.0,,,,,,
44,2024-07-11 11:54:18,60.0,46.55,10.0,25.047000000000004,10.0369,2.8031,9.765600000000001,7.0982,27.95139,0.0008332631538195262,22.036575000000003,14.69105,-1.953,-1.881,-0.07200000000000001,0.99,-1.9000000000000001,-16140424535733.762,0.0010015952796166364,-1.5806783682757317,True,119.82874999999999,-1.0849833333333332,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
45,2024-07-11 11:55:18,60.0,47.55,10.0,24.9566,10.488999999999999,2.8935,9.5848,7.1434,27.90437,0.0008341211475409234,22.074405000000002,14.71627,-1.519,-2.025,0.506,0.99,-2.0454545454545454,-15072611499018.703,0.0010015952517692334,-1.703439477856511,True,120.94508333333332,-1.1163333333333332,-0.03135,0,0,0,0,False,0.0,,,,,,
46,2024-07-11 11:56:18,60.0,48.55,10.0,24.8662,10.2177,2.8031,9.765600000000001,7.188600000000001,27.9333,0.0008335930830443569,22.09332,14.72888,-1.736,-2.17,0.434,0.99,-2.191919191919192,-14163421432349.629,0.0010015952796166364,-1.8242584746159836,True,122.09516666666664,-1.1500833333333331,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
47,2024-07-11 11:57:18,60.0,49.55,10.0,24.9566,10.1273,2.8031,9.3135,6.9173,27.99841,0.0008324065796430405,22.074405000000002,14.71627,-2.17,-2.025,-0.145,0.99,-2.0454545454545454,-14625602797638.562,0.0010015952796166364,-1.6999379456428976,True,123.28141666666664,-1.1862499999999998,-0.036166666666666666,0,0,0,0,False,0.0,,,,,,
48,2024-07-11 11:58:18,60.0,50.55,10.0,24.9566,10.1273,2.8935,9.6752,7.0077,27.96224,0.0008330653646860612,22.05549,14.70366,-1.519,-2.17,0.651,0.99,-2.191919191919192,-13815747398763.348,0.0010015952517692334,-1.8231036516527435,True,124.50141666666664,-1.2199999999999998,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
49,2024-07-11 11:59:18,60.0,51.55,10.0,24.8662,9.9465,2.8935,9.4944,6.826899999999999,27.92969,0.0008336589423982116,22.074405000000002,14.71627,-1.953,-2.4589999999999996,0.506,0.99,-2.4838383838383833,-11869004511861.818,0.0010015952517692334,-2.0673760947859114,True,125.75758333333332,-1.2561666666666664,-0.036166666666666666,0,0,0,0,False,0.0,,,,,,
50,2024-07-11 12:00:18,60.0,52.55,10.0,24.8662,698.3326,19.6217,661.4402,660.2648,28.35648,0.0008259290311268178,22.05549,14.70366,460.72,-2.025,462.746,0.99,-2.0454545454545454,-1406980508258184.5,0.0010015900993711644,-1.6867182413263535,True,127.05473333333332,-1.2971499999999998,-0.04098333333333333,0,0,0,0,False,0.0,,,,,,
