index,datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h],is_outlier,file_idx,TMP group
585,2024-07-16 11:10:22,60.0,10.0,26.4034,456.1813,28.1214,197.6635,298.801,42.16218,0.0006270551378586,14.62799,1682.075,39.786,1642.2890000000002,0.25,0.99,40.18787878787879,42685830254883.67,0.001001587481912,25.160074710071967,True,599.9,27.787138109724363,False,4,20.0
586,2024-07-16 11:11:22,60.0,10.0,26.4938,544.524,28.1214,288.53810000000004,388.0932,42.36111,0.0006247756798419,14.65322,1054.905,56.134,998.77,0.25,0.99,56.701010101010105,39438793675331.85,0.001001587481912,35.369264066635644,True,600.9,30.0748818634023,False,4,21.0
587,2024-07-16 11:12:22,60.0,10.0,26.6746,547.5984000000001,27.398,287.5434,390.1729,42.70833,0.00062082919071,14.6406,1065.538,50.058,1015.48,0.25,0.99,50.56363636363636,44745480301682.95,0.0010015877046677,31.34162020629526,True,601.9,26.508080566532005,False,4,21.0
588,2024-07-16 11:13:22,60.0,10.0,26.4938,543.0772000000001,27.2172,287.9955,388.3192,42.93982,0.0006182206895687,14.6406,1053.819,50.781,1003.038,0.25,0.99,51.2939393939394,44084079357098.48,0.0010015877603416,31.66070497107814,True,602.9,26.905784314697254,False,4,21.0
589,2024-07-16 11:14:22,60.0,10.0,26.6746,546.1515999999999,28.031,287.6338,388.8618,43.15683,0.000615791722382,14.6406,1054.2530000000002,50.203,1004.051,0.25,0.99,50.710101010101006,44830074497797.98,0.0010015875097486,31.17736607060349,True,603.9,26.45806505884392,False,4,21.0
590,2024-07-16 11:15:22,60.0,10.0,26.6746,548.0504999999999,28.3022,290.9795,391.2127,43.3015,0.000614181056918,14.65322,1056.207,50.058,1006.149,0.25,0.99,50.56363636363636,45350358950103.7,0.0010015874262388,31.006007872977037,True,604.9,26.15452565339116,False,4,21.0
591,2024-07-16 11:16:22,60.0,10.0,26.6746,546.6037,27.2172,288.6285,390.3989,43.4281,0.0006127770043661,14.65322,1059.028,50.347,1008.681,0.25,0.99,50.855555555555554,45099343904140.73,0.0010015877603416,31.11371386774602,True,605.9,26.30008838743189,False,4,21.0
592,2024-07-16 11:17:22,60.0,10.0,26.4938,545.2474,27.398,288.8997,389.6755,43.63787,0.0006104623812291,14.66583,1059.028,51.794,1007.234,0.25,0.99,52.31717171717172,43924056128992.51,0.0010015877046677,31.8870380265249,True,606.9,27.003808422015798,False,4,21.0
593,2024-07-16 11:18:22,60.0,10.0,26.4938,545.7899,27.669300000000003,291.1603,390.8058,43.89468,0.0006076481215438,14.65322,1067.274,51.794,1015.48,0.25,0.99,52.31717171717172,44255482876562.914,0.0010015876211263,31.74003996043176,True,607.9,26.801580700548666,False,4,21.0
594,2024-07-16 11:19:22,60.0,10.0,26.6746,543.7102,28.573500000000003,291.2507,388.907,44.0285,0.0006061901709247,14.66583,1067.925,55.7,1012.225,0.25,0.99,56.26262626262626,41050586854873.016,0.0010015873426986,34.05179915605397,True,608.9,28.894038218643043,False,4,21.0
595,2024-07-16 11:20:22,60.0,10.0,26.9459,547.3271000000001,27.5788,291.6124,391.8909,44.14424,0.0006049335195333,14.65322,1050.998,54.977,996.022,0.25,0.99,55.53232323232323,41996605367830.2,0.0010015876489939,33.540113812838584,True,609.9,28.243160426120465,False,4,21.0
596,2024-07-16 11:21:22,60.0,10.0,26.8555,543.7102,28.573500000000003,291.7933,389.1782,44.33232,0.0006029009226614,14.6406,1054.2530000000002,53.096,1001.157,0.25,0.99,53.63232323232323,43328978184008.33,0.0010015873426986,32.28373181526411,True,610.9,27.374687223069422,False,4,21.0
597,2024-07-16 11:22:22,60.0,10.0,26.765,546.3325,28.2118,290.4369,390.1729,44.53487,0.0006007241787894,14.65322,1054.2530000000002,54.398,999.855,0.25,0.99,54.94747474747475,42553643594885.23,0.0010015874540753,32.95596057031548,True,611.9,27.87345555830276,False,4,21.0
598,2024-07-16 11:23:22,60.0,10.0,26.6746,540.3646,28.2118,288.7189,386.3299,44.6072,0.0005999500047203,14.6406,1066.84,51.649,1015.191,0.25,0.99,52.170707070707074,44434371182039.89,0.0010015874540753,31.250207683789867,True,612.9,26.69368468671634,False,4,21.0
599,2024-07-16 11:24:22,60.0,10.0,26.8555,542.9868,28.031,289.5327,388.2288,44.81699,0.0005977137256117,14.65322,1069.227,51.794,1017.434,0.25,0.99,52.31717171717172,44694364197620.47,0.0010015875097486,31.22112777583443,True,613.9,26.53840252455604,False,4,21.0
600,2024-07-16 11:25:22,60.0,10.0,26.8555,545.7899,28.031,291.3411,390.5345,45.03762,0.0005953766070332,14.69105,1061.6319999999998,51.794,1009.838,0.25,0.99,52.31717171717172,45136292357048.36,0.0010015875097486,31.09905014127019,True,614.9,26.27856577746438,False,4,21.0
601,2024-07-16 11:26:22,60.0,10.0,27.1267,540.9976,28.3022,288.0859,386.2395,45.07378,0.0005949950392631,14.69105,1056.8580000000002,52.083,1004.774,0.25,0.99,52.60909090909091,44420663881176.7,0.0010015874262388,31.252537013769626,True,615.9,26.70192254946471,False,4,21.0
602,2024-07-16 11:27:22,60.0,10.0,26.9459,546.3325,28.031,292.2454,391.258,45.31973,0.0005924099542987,14.69105,1065.755,56.858,1008.898,0.25,0.99,57.43232323232323,41398728195140.83,0.0010015875097486,33.96955298481188,True,616.9,28.65104990821381,False,4,21.0
603,2024-07-16 11:28:22,60.0,10.0,27.1267,539.6412,27.7597,287.6338,385.8778,45.42824,0.0005912752617143,14.70366,1054.2530000000002,52.517,1001.736,0.25,0.99,53.04747474747475,44289203590742.55,0.0010015875932895,31.31594253437492,True,617.9,26.78117537817341,False,4,21.0
604,2024-07-16 11:29:22,60.0,10.0,26.8555,547.2367,28.031,288.7189,389.9468,45.591,0.0005895800513584,14.66583,1059.245,53.096,1006.149,0.25,0.99,53.63232323232323,44395450865383.75,0.0010015875097486,31.570429521153788,True,618.9,26.717084848447914,False,4,21.0
605,2024-07-16 11:30:22,60.0,10.0,26.9459,540.7263,28.031,288.7189,386.6916,45.77185,0.000587705691882,14.69105,1063.3680000000002,54.543,1008.825,0.25,0.99,55.093939393939394,42993570648533.88,0.0010015875097486,32.32770122917259,True,619.9,27.58824191067754,False,4,21.0
606,2024-07-16 11:31:22,60.0,10.0,26.8555,542.0826,28.2118,285.2828,385.4709,45.85503,0.0005868469070037,14.70366,1054.905,53.096,1001.809,0.25,0.99,53.63232323232323,44090260886746.48,0.0010015874540753,31.42407872248013,True,620.9,26.90202030404485,False,4,21.0
607,2024-07-16 11:32:22,60.0,10.0,26.8555,543.7102,27.8501,291.6124,389.8112,46.0612,0.0005847270207293,14.66583,1058.377,54.543,1003.834,0.25,0.99,55.093939393939394,43561198847422.2,0.0010015875654528,32.16385282049239,True,621.9,27.22874927852891,False,4,21.0
608,2024-07-16 11:33:22,60.0,10.0,26.9459,548.2313,28.573500000000003,293.873,392.4787,46.14439,0.0005838753468751,14.70366,1074.653,53.096,1021.557,0.25,0.99,53.63232323232323,45120286101307.84,0.0010015873426986,31.264963120063204,True,622.9,26.287892386569915,False,4,21.0
609,2024-07-16 11:34:22,60.0,10.0,26.9459,542.3539,28.3022,290.0752,387.9123,46.33247,0.0005819569814749,14.66583,1056.424,53.096,1003.328,0.25,0.99,53.63232323232323,44742326085172.24,0.0010015874262388,31.16223718480468,True,623.9,26.50995668604874,False,4,21.0
610,2024-07-16 11:35:22,60.0,10.0,26.8555,548.8643,28.4831,290.889,391.3936,46.4265,0.000581001827268,14.66583,1064.887,54.543,1010.344,0.25,0.99,55.093939393939394,44018465158099.016,0.001001587370535,31.95894876567321,True,624.9,26.94590073182637,False,4,21.0
611,2024-07-16 11:36:22,60.0,10.0,26.8555,548.8643,27.669300000000003,294.958,394.2419,46.57479,0.0005795005166239,14.69105,1066.84,53.096,1013.744,0.25,0.99,53.63232323232323,45665145151795.38,0.0010015876211263,31.030694035456,True,625.9,25.974228086107747,False,4,21.0
612,2024-07-16 11:37:22,60.0,10.0,27.1267,549.0451,28.6639,294.5963,393.1568,46.71224,0.0005781149379205,14.71627,1065.755,54.398,1011.357,0.25,0.99,54.94747474747475,44556017206448.77,0.0010015873148622,31.71561328818808,True,626.9,26.620809776409992,False,4,21.0
613,2024-07-16 11:38:22,60.0,10.0,27.1267,541.3592,28.3022,289.804,387.2794,46.81351,0.0005770973499794,14.69105,1059.462,54.977,1004.485,0.25,0.99,55.53232323232323,43504278920984.93,0.0010015874262388,31.99676407273145,True,627.9,27.264378492637043,False,4,21.0
614,2024-07-16 11:39:22,60.0,10.0,26.9459,541.6305,28.3022,290.0752,387.5506,47.01244,0.0005751071079359,14.70366,1065.755,54.543,1011.212,0.25,0.99,55.093939393939394,44033007801273.484,0.0010015874262388,31.63469839934801,True,628.9,26.93699989571644,False,4,21.0
615,2024-07-16 11:40:22,60.0,10.0,27.1267,547.3271000000001,28.4831,289.44230000000005,389.9016,47.03776,0.0005748546289565,14.66583,1059.245,53.096,1006.149,0.25,0.99,53.63232323232323,45527402741001.93,0.001001587370535,30.7819269479467,True,629.9,26.05281920572373,False,4,21.0
616,2024-07-16 11:41:22,60.0,10.0,26.9459,546.6941,28.4831,291.3411,390.5346,47.24754,0.0005727695044982,14.70366,1067.708,54.543,1013.166,0.25,0.99,55.093939393939394,44553138573457.945,0.001001587370535,31.506116486536968,True,630.9,26.622528299815684,False,4,21.0
617,2024-07-16 11:42:22,60.0,10.0,26.9459,544.9761,28.2118,294.1442,391.3484,47.35604,0.0005716958737278,14.69105,1054.905,56.134,998.77,0.25,0.99,56.701010101010105,43462050288763.9,0.0010015874540753,32.36435658119575,True,631.9,27.290868371493527,False,4,21.0
618,2024-07-16 11:43:22,60.0,10.0,27.2172,630.9679,28.573500000000003,379.0509,476.4359,48.00347,0.0005653578689396,14.72888,166.016,78.559,87.457,0.25,0.99,79.35252525252525,38231627506283.98,0.0010015873426986,44.79147515070837,True,632.9,31.024502561065955,False,4,22.0
619,2024-07-16 11:44:22,60.0,10.0,27.1267,635.6699,28.573500000000003,383.3912,480.957,48.88961,0.0005568680857853,14.7541,151.476,75.955,75.521,0.25,0.99,76.72222222222221,40526140725087.87,0.0010015873426986,42.65644662698585,True,633.9,29.267954072620483,False,4,22.0
620,2024-07-16 11:45:22,60.0,10.0,26.9459,636.5741,28.6639,382.0349,480.6406,49.51895,0.0005509650762791,14.71627,149.74,80.44,69.3,0.25,0.99,81.25252525252525,38651113963648.02,0.0010015873148622,44.69635658254373,True,634.9,30.68778973777794,False,4,22.0
621,2024-07-16 11:46:22,60.0,10.0,27.2172,635.2177,28.3022,381.7636,480.1884,49.93128,0.0005471530497028,14.72888,136.719,80.006,56.713,0.25,0.99,80.81414141414142,39094708368064.24,0.0010015874262388,44.14762283899193,True,635.9,30.339582415708783,False,4,22.0
622,2024-07-16 11:47:22,60.0,10.0,27.398,634.1327,28.4831,382.3061,479.7363,50.31829,0.0005436145381135,14.71627,166.667,81.887,84.78,0.25,0.99,82.71414141414141,38409110819338.11,0.001001587370535,44.89334740341677,True,636.9,30.881141667052365,False,4,22.0
623,2024-07-16 11:48:22,60.0,10.0,27.1267,633.9518,28.7543,380.4977,478.4704,50.62572,0.0005408304382058,14.71627,136.936,79.861,57.075,0.25,0.99,80.66767676767677,39481796094478.64,0.0010015872870258,43.55839529958793,True,637.9,30.04213102600289,False,4,22.0
624,2024-07-16 11:49:22,60.0,10.0,27.3076,643.8983000000001,28.3022,390.8963,489.0951,50.75232,0.0005396906475186,14.71627,151.259,71.181,80.078,0.25,0.99,71.89999999999999,45375563369916.63,0.0010015874262388,38.74225708114933,True,638.9,26.139997797522973,False,4,22.0
625,2024-07-16 11:50:22,60.0,10.0,27.1267,625.0,28.2118,375.3436,471.96,50.8572,0.0005387494551487,14.70366,157.552,75.521,82.031,0.25,0.99,76.28383838383839,41341698166376.17,0.0010015874540753,41.03273877754922,True,639.9,28.69057504151039,False,4,22.0
626,2024-07-16 11:51:22,60.0,10.0,27.2172,631.6913,28.031,378.8701,477.2497,50.99826,0.0005374878291013,14.71627,134.766,70.89099999999999,63.874,0.25,0.99,71.6070707070707,44639942065328.06,0.0010015875097486,38.42692586323248,True,640.9,26.570756429740484,False,4,22.0
627,2024-07-16 11:52:22,60.0,10.0,27.398,627.984,28.1214,377.2425,474.4918,51.14656,0.0005361667481518,14.71627,144.314,80.584,63.73,0.25,0.99,81.3979797979798,39139719545131.38,0.001001587481912,43.573717645812366,True,641.9,30.304689824182592,False,4,22.0
628,2024-07-16 11:53:22,60.0,10.0,27.5788,627.8031000000001,28.031,373.8968,472.819,51.26953,0.0005350753303786,14.7541,138.02100000000002,78.993,59.028,0.25,0.99,79.79090909090908,39868425015832.42,0.0010015875097486,42.62647709509185,True,642.9,29.75078717517763,False,4,22.0
629,2024-07-16 11:54:22,60.0,10.0,27.5788,627.7127,28.3022,377.0616,474.0849,51.36357,0.0005342432198297,14.72888,155.816,68.432,87.384,0.25,0.99,69.12323232323233,46216341772984.695,0.0010015874262388,36.87008965365642,True,643.9,25.66445289800755,False,4,22.0
630,2024-07-16 11:55:22,60.0,10.0,27.3076,634.9464,28.9352,381.854,479.239,51.46123,0.0005333814074868,14.71627,156.901,67.708,89.193,0.25,0.99,68.39191919191919,47294647189872.18,0.0010015872313224,36.421169298603886,True,644.9,25.07931505686992,False,4,22.0
631,2024-07-16 11:56:22,60.0,10.0,27.3076,624.367,28.3022,376.7904,472.2764,51.50463,0.0005329989637946,14.71627,153.429,78.559,74.87,0.25,0.99,79.35252525252525,40198664798228.67,0.0010015874262388,42.22778024771211,True,645.9,29.50638118217425,False,4,22.0
632,2024-07-16 11:57:22,60.0,10.0,27.398,622.2873,28.7543,374.6202,469.6994,51.57697,0.0005323628171736,14.71627,156.46699999999998,75.23100000000001,81.236,0.25,0.99,75.9909090909091,41797773814905.95,0.0010015872870258,40.39062293148154,True,646.9,28.37752308686983,False,4,22.0
633,2024-07-16 11:58:22,60.0,10.0,27.3076,628.7073,28.031,378.2371,475.4413,51.6493,0.0005317277636229,14.7541,144.531,76.678,67.853,0.25,0.99,77.45252525252525,41559899277510.36,0.0010015875097486,41.11838220687265,True,647.9,28.539939900610182,False,4,22.0
634,2024-07-16 11:59:22,60.0,10.0,27.669300000000003,634.4944,29.4777,381.2211,478.38000000000005,51.7759,0.0005306197928858,14.7541,148.22,78.125,70.095,0.25,0.99,78.91414141414141,41127966179530.48,0.0010015870642746,41.80705488969369,True,648.9,28.839684170740657,False,4,22.0
635,2024-07-16 12:00:22,60.0,10.0,27.5788,633.2284,28.1214,381.2211,479.1034,51.85547,0.0005299248888183,14.69105,135.2,74.942,60.258,0.25,0.99,75.6989898989899,42995930461092.19,0.001001587481912,40.05119825310441,True,649.9,27.58672850897,False,4,22.0
636,2024-07-16 12:01:22,60.0,10.0,27.669300000000003,626.6276,28.9352,376.1574,472.4573,51.93142,0.0005292634410498,14.72888,149.089,67.274,81.814,0.25,0.99,67.95353535353536,47291284705758.59,0.0010015872313224,35.90832713115457,True,650.9,25.08109823529239,False,4,22.0
637,2024-07-16 12:02:22,60.0,10.0,27.669300000000003,626.718,28.1214,373.9873,472.2312,52.0544,0.0005281948456781,14.7541,146.484,70.602,75.88300000000001,0.25,0.99,71.31515151515151,45131649832658.31,0.001001587481912,37.6085924887448,True,651.9,26.28126968587799,False,4,22.0
638,2024-07-16 12:03:22,60.0,10.0,27.669300000000003,621.6544,28.3022,374.0777,469.5638,52.15929,0.0005272864314146,14.7541,153.429,72.627,80.80199999999999,0.25,0.99,73.36060606060606,43700620440298.125,0.0010015874262388,38.62074459278038,True,652.9,27.14188298931376,False,4,22.0
639,2024-07-16 12:04:22,60.0,10.0,27.5788,638.1113,28.6639,388.5453,484.6643,52.24971,0.0005265054479599,14.71627,148.655,64.67,83.98400000000001,0.25,0.99,65.32323232323233,50730950124123.11,0.0010015873148622,34.33853163492378,True,653.9,23.38054492465166,False,4,22.0
640,2024-07-16 12:05:22,60.0,10.0,27.5788,628.2552,29.2065,376.1574,472.9998,52.32566,0.0005258509715419,14.72888,143.663,66.69600000000001,76.96799999999999,0.25,0.99,67.36969696969699,48065800918299.57,0.0010015871477829,35.37028273817263,True,654.9,24.67695187946584,False,4,22.0
