datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
2024-07-11 13:55:18,60.0,10.0,26.2225,469.4734,19.9834,411.87420000000003,420.6905,37.04789,0.0006906607460394261,14.84237,2283.203,349.103,1934.1,0.0,0.99,352.62929292929294,6218448557488.46,0.0010015899879796892,243.1605881176596,True,166.55,190.74116025635868
2024-07-11 13:56:18,60.0,10.0,25.8608,471.101,20.616300000000003,411.603,420.7356,36.97193,0.0006916837793771761,14.81715,2275.608,349.392,1926.215,0.0,0.99,352.92121212121214,6204780296117.84,0.0010015897930692199,243.72240962473907,True,167.55,191.16137349956577
2024-07-11 13:57:18,60.0,10.0,25.951200000000004,470.92010000000005,20.4355,413.321,421.68510000000003,37.01172,0.0006911475926023351,14.84237,2283.637,348.669,1934.968,0.0,0.99,352.1909090909091,6236512760750.593,0.0010015898487489084,243.02951877823227,True,168.55,190.18870051803265
2024-07-11 13:58:18,60.0,10.0,25.951200000000004,472.6382,20.616300000000003,414.4061,422.9058,37.03704,0.0006908067737015513,14.82976,2278.646,348.09000000000003,1930.555,0.0,0.99,351.6060606060606,6268060827885.1455,0.0010015897930692199,242.5063134847647,True,169.55,189.23146348423774
2024-07-11 13:59:18,60.0,10.0,25.951200000000004,471.37219999999996,20.164199999999997,414.31570000000005,422.6797,36.97555,0.0006916349307946796,14.82976,2281.033,346.644,1934.39,0.0,0.99,350.1454545454545,6283309888442.72,0.0010015899322995665,241.78840003573973,True,170.55,188.77218851956718
2024-07-11 14:00:18,60.0,10.0,26.2225,473.5424,20.4355,416.12410000000006,424.3978,37.0732,0.0006903204764991051,14.82976,2278.212,344.763,1933.449,0.0,0.99,348.24545454545455,6355349115043.492,0.0010015898487489084,240.0193736196027,True,171.55,186.6324313991941
2024-07-11 14:01:18,60.0,10.0,26.041700000000002,476.07419999999996,20.616300000000003,420.1931,427.5173,36.98278,0.0006915375086168881,14.81715,2276.042,343.895,1932.1470000000002,0.0,0.99,347.36868686868684,6406927159717.613,0.0010015897930692199,239.837184794564,True,172.55,185.12998417188294
2024-07-11 14:02:18,60.0,10.0,25.8608,472.27639999999997,20.5259,411.5126,421.3686,37.01895,0.0006910502491263412,14.81715,2286.458,342.882,1943.576,0.0,0.99,346.3454545454546,6337902441074.658,0.001001589820909034,238.9622055365813,True,173.55,187.14618941010752
2024-07-11 14:03:18,60.0,10.0,25.951200000000004,472.18600000000004,19.9834,415.9433,424.0813,37.06236,0.0006904661530676413,14.84237,2273.654,343.171,1930.483,0.0,0.99,346.6373737373737,6378724475334.405,0.0010015899879796892,238.96142815553802,True,174.55,185.94847566098187
2024-07-11 14:04:18,60.0,10.0,26.2225,474.4466,20.164199999999997,414.8582,424.48819999999995,37.00449,0.0006912449418587468,14.79193,2278.212,344.329,1933.883,0.0,0.99,347.8070707070707,6356202866281.925,0.0010015899322995665,240.0382338278763,True,175.55,186.60734777362288
2024-07-11 14:05:18,60.0,10.0,26.041700000000002,473.5424,20.0738,416.2146,424.80469999999997,37.0732,0.0006903204431459734,14.82976,2276.042,343.02700000000004,1933.0149999999999,0.0,0.99,346.49191919191924,6393636897850.624,0.0010015899601396113,238.8107556207171,True,176.55,185.5147773902611
2024-07-11 14:06:18,60.0,10.0,25.8608,473.45189999999997,20.164199999999997,413.5019,423.31269999999995,37.05874,0.000690514843211908,14.79193,2278.646,343.02700000000004,1935.619,0.0,0.99,346.49191919191924,6369387479002.821,0.0010015899322995665,238.87801338586274,True,177.55,186.22107113095052
2024-07-11 14:07:18,60.0,10.0,25.8608,475.3508,20.5259,414.8582,424.5786,37.00449,0.0006912449749011352,14.84237,2273.872,341.146,1932.7259999999999,0.0,0.99,344.5919191919192,6416874202825.632,0.001001589820909034,237.81934236987982,True,178.55,184.84300193665047
2024-07-11 14:08:18,60.0,10.0,25.951200000000004,470.92010000000005,20.5259,413.954,421.9112,37.12746,0.0006895918380087262,14.82976,2272.569,341.435,1931.134,0.0,0.99,344.8838383838384,6386436511179.391,0.001001589820909034,237.45157453254072,True,179.55,185.72396180935334
2024-07-11 14:09:18,60.0,10.0,26.041700000000002,473.99449999999996,20.164199999999997,415.3103,424.48819999999995,37.03704,0.0006908067322165658,14.82976,2278.646,341.86899999999997,1936.777,0.0,0.99,345.3222222222222,6406001478829.009,0.0010015899322995665,238.17223816078416,True,180.55,185.15671011127938
2024-07-11 14:10:18,60.0,10.0,26.041700000000002,539.8221000000001,20.8876,485.2069,491.6269,37.10214,0.0006899317331433916,14.84237,1899.089,391.34799999999996,1507.74,0.0,0.99,395.30101010101004,6489393267925.848,0.001001589709519141,272.297836549519,True,181.55,182.77739900184727
2024-07-11 14:11:18,60.0,10.0,25.951200000000004,536.9285,20.7972,484.3027,489.81839999999994,37.13831,0.0006894463107007744,14.84237,1898.8719999999998,391.493,1507.3780000000002,0.0,0.99,395.44747474747476,6467677219424.023,0.0010015897373588283,272.207064800334,True,182.55,183.39109225809042
2024-07-11 14:12:18,60.0,10.0,25.951200000000004,541.2688,20.164199999999997,490.5418,495.74109999999996,37.09129,0.000690077385371695,14.85498,1905.816,389.46799999999996,1516.348,0.0,0.99,393.40202020202014,6573899278219.113,0.0010015899322995665,271.0468912937877,True,183.55,180.42779613582564
2024-07-11 14:13:18,60.0,10.0,25.8608,538.2849,20.164199999999997,487.5578,492.75710000000004,37.21788,0.000688380345528354,14.84237,1899.089,390.914,1508.174,0.0,0.99,394.86262626262624,6526207826069.21,0.0010015899322995665,271.384188615828,True,184.55,181.74630511305315
2024-07-11 14:14:18,60.0,10.0,26.041700000000002,540.5454,20.3451,488.4621,494.1587,37.18895,0.0006887675937936722,14.82976,1903.429,391.05899999999997,1512.37,0.0,0.99,395.0090909090909,6538665945784.67,0.0010015898765888666,271.6375908257705,True,185.55,181.4000339820067
2024-07-11 14:15:18,60.0,10.0,25.951200000000004,534.9392,20.5259,485.1164,489.50199999999995,37.18171,0.0006888645743035778,14.81715,1903.429,389.323,1514.106,0.0,0.99,393.25555555555553,6505014268147.981,0.001001589820909034,270.4698222915529,True,186.55,182.3384610404298
2024-07-11 14:16:18,60.0,10.0,25.8608,536.2955999999999,20.616300000000003,483.7601,489.41150000000005,37.25767,0.0006878483723435338,14.84237,1905.816,389.90200000000004,1515.914,0.0,0.99,393.8404040404041,6503747748125.7,0.0010015897930692199,270.4724855992913,True,187.55,182.37397414602256
2024-07-11 14:17:18,60.0,10.0,25.951200000000004,536.2955999999999,20.5259,484.8452,490.0445,37.20341,0.0006885740178103124,14.84237,1905.599,389.90200000000004,1515.6970000000001,0.0,0.99,393.8404040404041,6505296869932.301,0.001001589820909034,270.75781295381955,True,188.55,182.33053993006848
2024-07-11 14:18:18,60.0,10.0,26.041700000000002,538.4657,20.7972,486.5632,491.7173,37.25767,0.0006878483894387033,14.82976,1898.221,389.612,1508.608,0.0,0.99,393.5474747474748,6539252909143.04,0.0010015897373588283,270.27133623249006,True,189.55,181.38377672846107
2024-07-11 14:19:18,60.0,10.0,25.8608,539.9125,20.5259,488.5525,493.7066,37.30107,0.0006872688418704019,14.84237,1898.438,387.731,1510.7060000000001,0.0,0.99,391.64747474747475,6603123924871.758,0.001001589820909034,268.73985814559376,True,190.55,179.62926399615876
2024-07-11 14:20:18,60.0,10.0,26.041700000000002,539.0082,20.4355,485.7494,491.9434,37.23597,0.0006881384141737526,14.84237,1907.552,386.719,1520.833,0.0,0.99,390.6252525252525,6588423709692.519,0.0010015898487489084,268.37756207764465,True,191.55,180.03005119211426
2024-07-11 14:21:18,60.0,10.0,26.041700000000002,537.8326999999999,20.616300000000003,485.2069,490.9035,37.33001,0.0006868828544409063,14.79193,1900.6080000000002,385.851,1514.7569999999998,0.0,0.99,389.74848484848485,6601331127495.623,0.0010015897930692199,267.28662136859856,True,192.55,179.6780529200495
2024-07-11 14:22:18,60.0,10.0,25.7704,536.7477,20.4355,485.2069,490.5418,37.34809,0.0006866418684894336,14.82976,1901.259,387.00800000000004,1514.251,0.0,0.99,390.91717171717175,6579054617516.434,0.0010015898487489084,267.9940272435555,True,193.55,180.2864281705928
2024-07-11 14:23:18,60.0,10.0,25.951200000000004,535.8435,20.5259,483.3984,489.0951,37.27937,0.0006875585035884082,14.82976,1895.616,382.23400000000004,1513.382,0.0,0.99,386.09494949494956,6632725655391.005,0.001001589820909034,265.0414972037733,True,194.55,178.82758195133255
2024-07-11 14:24:18,60.0,10.0,25.951200000000004,539.8221000000001,20.5259,486.5632,492.6668,37.35532,0.000686545554775107,14.82976,1900.6080000000002,384.115,1516.4930000000002,0.0,0.99,387.9949494949495,6658254107260.265,0.001001589820909034,265.9533895913489,True,195.55,178.14193805051434
2024-07-11 14:25:18,60.0,10.0,25.951200000000004,539.3699,20.977999999999998,489.6376,493.52570000000003,37.33724,0.0006867865116738954,14.82976,1894.748,383.39099999999996,1511.357,0.0,0.99,387.26363636363635,6680112825835.754,0.0010015896816794475,265.5453094029087,True,196.55,177.55904525936515
2024-07-11 14:26:18,60.0,10.0,25.8608,540.3646,20.616300000000003,488.3717,493.7518,37.35532,0.0006865455634264214,14.79193,1898.8719999999998,383.681,1515.191,0.0,0.99,387.5565656565656,6680465552280.045,0.0010015897930692199,265.6529075770117,True,197.55,177.54965045274542
2024-07-11 14:27:18,60.0,10.0,25.8608,540.455,20.616300000000003,488.7333,493.97779999999995,37.40234,0.0006859196706608684,14.84237,1898.8719999999998,383.681,1515.191,0.0,0.99,387.5565656565656,6689621961963.92,0.0010015897930692199,265.4107237484967,True,198.55,177.30662964409316
2024-07-11 14:28:18,60.0,10.0,25.951200000000004,536.2051,20.8876,484.2122,489.3211,37.33001,0.0006868828803203102,14.84237,1892.795,385.272,1507.523,0.0,0.99,389.1636363636364,6589940585612.08,0.001001589709519141,266.88556893192793,True,199.55,179.98863680216573
2024-07-11 14:29:18,60.0,10.0,25.951200000000004,539.3699,20.0738,489.4567,494.3396,37.39873,0.0006859676390194944,14.82976,1895.616,382.812,1512.804,0.0,0.99,386.6787878787879,6709249245210.354,0.0010015899601396113,264.82806910640267,True,200.55,176.7879061380332
2024-07-11 14:30:18,60.0,10.0,25.7704,538.737,20.5259,487.1058,492.3954,37.40234,0.0006859196619575791,14.81715,1896.701,382.23400000000004,1514.4679999999998,0.0,0.99,386.09494949494956,6693435997636.866,0.001001589820909034,264.409753087094,True,201.55,177.20559233238373
2024-07-11 14:31:18,60.0,10.0,25.951200000000004,539.3699,20.3451,486.5632,492.6215,37.36256,0.000686449103881373,14.84237,1897.3519999999999,381.51,1515.8419999999999,0.0,0.99,385.3636363636364,6704042969429.86,0.0010015898765888666,264.1126163846712,True,202.55,176.92521216987382
2024-07-11 14:32:18,60.0,10.0,25.951200000000004,538.5561,20.977999999999998,488.4621,492.5311,37.44213,0.0006853907771526151,14.84237,1903.429,383.82500000000005,1519.603,0.0,0.99,387.70202020202026,6672672949297.462,0.0010015896816794475,265.305637418643,True,203.55,177.75701950222472
2024-07-11 14:33:18,60.0,10.0,25.8608,540.455,20.4355,489.9088,494.7464,37.39873,0.0006859676738261925,14.84237,1901.4759999999999,379.919,1521.557,0.0,0.99,383.75656565656567,6765901557233.559,0.0010015898487489084,262.82674388901125,True,204.55,175.3076434378779
2024-07-11 14:34:18,60.0,10.0,25.8608,542.3539,20.4355,491.7173,496.60010000000005,37.39149,0.0006860639974846218,14.81715,1901.4759999999999,379.485,1521.991,0.0,0.99,383.3181818181818,6798064086603.664,0.0010015898487489084,262.5633680844606,True,205.55,174.47824007258959
2024-07-11 14:35:18,60.0,10.0,26.2225,540.5454,20.5259,488.8238,494.1587,37.49277,0.0006847185340914144,14.81715,1892.5780000000002,380.064,1512.514,0.0,0.99,383.90303030303033,6767609989460.3125,0.001001589820909034,262.4482743881805,True,206.55,175.26339321375818
2024-07-11 14:36:18,60.0,10.0,26.041700000000002,536.6572,20.4355,484.0314,489.9088,37.39149,0.0006860639974846218,14.81715,1894.531,381.221,1513.31,0.0,0.99,385.0717171717172,6675925633116.706,0.0010015898487489084,263.7644959472079,True,207.55,177.6703820437163
2024-07-11 14:37:18,60.0,10.0,25.951200000000004,539.0986,20.3451,488.4621,493.4353,37.4566,0.0006851985305299364,14.84237,1893.446,380.064,1513.3829999999998,0.0,0.99,383.90303030303033,6752968952924.86,0.0010015898765888666,262.632239380753,True,208.55,175.64337005408507
2024-07-11 14:38:18,60.0,10.0,25.8608,9.5848,27.669300000000003,2.9839,-21.384900000000002,37.46383,0.0006851032477325883,14.84237,-2.17,-2.17,0.0,0.0,0.99,-2.191919191919192,51265967630280.61,0.00100158762112637,-1.4993106199360278,False,209.55,23.136535806989468
2024-07-11 14:39:18,60.0,10.0,25.951200000000004,9.765600000000001,27.578799999999998,4.2499,-20.5711,37.21065,0.0006884777831401198,14.84237,-2.17,-2.17,0.0,0.0,0.99,-2.191919191919192,49073331963955.586,0.001001587648993982,-1.5066955623809568,False,210.55,24.170294033168656
2024-07-11 14:40:18,60.0,10.0,25.951200000000004,10.0369,27.669300000000003,4.1594,-20.5711,36.98278,0.0006915381510500216,14.84237,-2.604,7.378,-9.983,0.0,0.99,7.452525252525253,-14369458929022.846,0.00100158762112637,5.145536371534955,False,211.55,-82.54429770923942
2024-07-11 14:41:18,60.0,10.0,25.7704,9.765600000000001,26.9459,4.3403,-19.8929,36.59216,0.0006968359220048765,14.79193,-2.821,22.859,-25.68,0.0,0.99,23.08989898989899,-4450902047021.939,0.001001587843883681,16.064363350534354,False,212.55,-266.48904411505293
