index,datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
39,2024-07-12 10:36:01,60.0,10.0,26.403399999999998,294.8676,28.211799999999997,36.892399999999995,137.66819999999998,43.36661,0.000613458374756464,14.77932,2330.295,105.324,2224.971,0.0,0.99,106.38787878787879,7593795288165.852,0.0010015874540753977,65.16109496923353,True,45.9,156.19555815974252
40,2024-07-12 10:37:01,60.0,10.0,26.674599999999998,291.8837,28.1214,35.0839,135.36239999999998,43.61256,0.0006107410138048326,14.76671,2314.887,106.047,2208.8399999999997,0.0,0.99,107.11818181818181,7448696316970.792,0.0010015874819120393,65.31777617235849,True,46.9,159.2382089625945
41,2024-07-12 10:38:01,60.0,10.0,26.3129,291.6124,28.031,38.1583,136.8544,43.85489,0.000608082836067999,14.82976,2342.2309999999998,106.771,2235.4599999999996,0.0,0.99,107.84949494949495,7512429423388.253,0.001001587509748649,65.47748061859124,True,47.9,157.88727731176428
42,2024-07-12 10:39:01,60.0,10.0,26.8555,290.2561,28.3022,40.780499999999996,137.35170000000002,44.07552,0.0006056791570390348,14.81715,2265.1910000000003,109.52000000000001,2155.671,0.0,0.99,110.62626262626264,7379648399840.568,0.0010015874262388322,66.8978261293351,True,48.9,160.72813531016055
43,2024-07-12 10:40:00,60.0,10.0,26.765,351.8338,27.398,99.2839,198.1608,44.39019,0.0006022775197406464,14.81715,733.073,162.76,570.312,0.0,0.99,164.4040404040404,7204620472144.757,0.0010015877046677514,98.85989736937967,True,49.9,164.6327938315514
44,2024-07-12 10:41:00,60.0,10.0,26.4938,356.5357,28.211799999999997,102.17739999999999,201.1447,44.86039,0.0005972528378012441,14.81715,751.302,167.245,584.057,0.0,0.99,168.93434343434345,7176867433846.88,0.0010015874540753977,100.7366012899921,True,50.9,165.26947230375643
45,2024-07-12 10:42:00,60.0,10.0,26.765,357.8017,27.8501,103.172,202.6367,45.19314,0.0005937381365856534,14.81715,755.642,165.654,589.9879999999999,0.0,0.99,167.3272727272727,7342753134176.765,0.0010015875654528347,99.19111072842958,True,51.9,161.5357264522259
46,2024-07-12 10:43:00,60.0,10.0,26.8555,381.4019,27.7597,128.219,227.0508,45.41739,0.0005913885556782526,14.81715,825.7379999999999,186.777,638.961,0.0,0.99,188.66363636363636,7325957929505.331,0.0010015875932895782,111.39666282371763,True,52.9,161.90605244212668
47,2024-07-12 10:44:00,60.0,10.0,26.8555,388.907,21.3397,134.0965,240.16199999999998,45.33782,0.0005922193964664096,14.82976,1871.311,201.823,1669.488,0.0,0.99,203.86161616161618,7161247804776.095,0.0010015895702903028,120.5391977583256,True,53.9,165.62959693976336
48,2024-07-12 10:45:00,60.0,10.0,26.765,389.08779999999996,20.3451,133.0114,240.70459999999997,45.25463,0.0005930910744024301,14.84237,1864.583,197.193,1667.3899999999999,0.0,0.99,199.1848484848485,7335153437160.985,0.0010015898765888666,117.94723424611458,True,54.9,161.70271486800755
